"customer_id","user_id","clean_name","age","age_range","gender","clean_email","clean_phone_number","clean_city","clean_state","signup_date","preferred_contact_method"
52213778,22575562,"",,"71+","",coliver@icloud.com,"949-569-5215",Indianapolis,IN,"2026-03-03",Push Notification
52358553,68755000,Mary B. Jones,57.0,"51-70","",mary.jones@gmail.com,"799-871-6925",Dallas,TX,"2022-05-26",""
52431444,13619375,Karen Roth,24.0,"16-30",Female,kevin4@gmail.com,"853-312-6058",Las Vegas,NV,"",Email
52501540,11540956,Shawn Peterson,,"71+",Male,ace4156@gmail.com,"665-519-8239",Charlotte,NC,"",Email
52704903,96282117,Samantha Ortega,27.0,"16-30","",,"666-513-1076","",WA,"2020-10-15",SMS
52773159,26948946,David Brandt,83.0,"71+",Male,olivia_brandt@gmail.com,"967-692-3694",San Antonio,TX,"2019-06-03",SMS
53091709,95822412,Maria Wallace,58.0,"51-70",Female,connor_wallace@outlook.com,"232-246-8179",Columbus,OH,"2018-09-06",Email
53154591,43189803,Monica Daniels,29.0,"16-30",Female,randy_daniels@gmail.com,,Austin,TX,"2019-03-28",SMS
53188224,18883684,Robert Daniels,79.0,"71+",Male,david47@icloud.com,"586-769-7201",Charlotte,NC,"2022-09-23",SMS
53233116,29876811,Samantha Medina,28.0,"16-30",Female,samantha15@gmail.com,,New York,"","2025-11-28",Email
53380275,93517915,"",39.0,"31-50",Male,michael.benitez@outlook.com,"806-428-8386",Portland,"","2021-08-01",Push Notification
53389073,41227216,Brittney Hernandez,52.0,"51-70",Female,chernandez@gmail.com,"739-557-9653",Columbus,"","2021-10-30",Push Notification
53455870,46553958,"",46.0,"31-50",Female,michael.wallace@gmail.com,,Dallas,TX,"2026-03-19",Push Notification
53536830,91734598,Robert Martinez,81.0,"71+",Male,christopher.martinez@hotmail.com,,Philadelphia,PA,"2023-07-26",SMS
53537934,69295515,Monique U. Jackson,72.0,"71+",Female,matthew_jackson@gmail.com,"731-251-8247",Seattle,"","2018-09-23",Email
53589647,20399639,Amanda Jenkins,16.0,"16-30",Female,adrian.jenkins@yahoo.com,"282-277-6871",Seattle,WA,"",SMS
53645651,99514287,Kelly Mullins,53.0,"51-70",Female,,"431-635-2688",Los Angeles,CA,"2021-09-01",Email
53851498,97705310,Jonathan Schroeder,66.0,"51-70","",jschroeder@outlook.com,"989-814-7843",Seattle,"","2022-06-07",Email
54024257,66775103,Katherine Bradley,25.0,"16-30",Female,theodore45@gmail.com,"684-386-2650",Jacksonville,FL,"2026-04-21",SMS
54039837,72350830,Bradley Perry,26.0,"16-30",Male,jeremy.perry@outlook.com,"534-286-3826","",IN,"2025-04-26",Email
54087376,80027662,Amanda Hall,48.0,"31-50",Female,jason57@gmail.com,"361-458-6325",Seattle,WA,"2019-09-27",Email
54098516,68812137,Nicole Miranda,33.0,"31-50","",nmiranda@icloud.com,"706-369-2423",Detroit,MI,"2024-05-29",Email
54099326,81016525,Charles Miller,42.0,"31-50","",,"668-946-1694",Fort Worth,TX,"2019-01-25",Email
54244334,25480907,Andrea Duncan,35.0,"31-50",Female,rocky3289@yahoo.com,"256-763-4765",Denver,CO,"2019-08-01",Push Notification
54250344,23676961,Tammy Davis,42.0,"31-50",Female,david.davis@gmail.com,"869-327-9410",Seattle,"","2025-10-01",SMS
54265498,42868828,"",35.0,"31-50","",,"778-142-1464",Phoenix,AZ,"2022-12-06",Email
54550177,46173157,"",31.0,"31-50","",adam_vasquez@icloud.com,"627-762-3096",Las Vegas,NV,"2021-03-13",""
54559574,63606628,Michelle Gonzalez,56.0,"51-70","",,"539-182-3393","",NY,"2023-01-25",Email
54619335,40742311,Roger Gordon,,"71+",Male,william98@gmail.com,"506-793-7113",Fort Worth,TX,"2026-01-24",Email
54629892,40173413,"",23.0,"16-30",Female,erika10@outlook.com,"889-267-6853",San Francisco,CA,"",Push Notification
54703713,82828034,Brianna Turner,42.0,"31-50",Female,john.turner@icloud.com,"808-668-4495",Denver,"","2026-03-17",""
54743095,98787891,Jasmine Brown,,"71+",Female,christopher31@gmail.com,"916-306-2720",Houston,TX,"2023-10-04",Push Notification
54762841,82160068,Ruth Pugh,41.0,"31-50",Female,cody85@icloud.com,"976-128-6586",Los Angeles,CA,"2024-03-01",""
54915875,94187049,Sarah Nelson,32.0,"31-50",Female,mitchell.nelson@outlook.com,"645-221-2585",Columbus,OH,"2021-07-18",Push Notification
55001909,23769080,Jeremy Johnson,31.0,"31-50",Male,kristen.johnson@gmail.com,"211-389-2360",Columbus,OH,"2025-03-31",Email
55199748,44675473,Gary Ross,33.0,"31-50",Male,vross@gmail.com,"446-739-2966",Houston,TX,"2024-11-26",SMS
55414869,60372847,John Kim,87.0,"71+",Male,skim@gmail.com,"238-234-2732",Portland,OR,"2022-08-21",Email
55439043,19584466,Richard Reed,,"71+",Male,cameron.reed@outlook.com,"910-386-5008",Austin,TX,"2022-10-17",SMS
55440919,18526544,"",60.0,"51-70",Female,,"437-489-9331",Fort Worth,TX,"2022-06-05",Push Notification
55461591,34627347,David Brown,47.0,"31-50",Male,,"594-601-6043",New York,NY,"2021-04-20",Push Notification
55490631,24508349,"",66.0,"51-70","",,"653-711-1672",Philadelphia,PA,"2025-04-21",""
55504725,47333543,Heather Cortez,38.0,"31-50",Female,andrea96@gmail.com,"830-547-8938",San Jose,CA,"2025-12-08",SMS
55568701,64707061,Courtney Brooks,22.0,"16-30",Female,rocky8252@gmail.com,,Seattle,WA,"2024-04-20",Email
55610493,84411983,"",15.0,"16-30","",tiffany_harris@@gmail.com,"806-328-8360",New York,NY,"2021-06-13",SMS
55617282,19583482,"",41.0,"31-50",Female,,"471-575-1820",Chicago,IL,"",Email
55754284,91424737,Matthew Miller,63.0,"51-70",Male,ranger9124@hotmail.com,"361-339-1740","","","",Push Notification
55866538,42730796,John Mcgrath,42.0,"31-50",Male,courtney.mcgrath@icloud.com,"671-282-8600",Austin,TX,"2023-04-11",SMS
56095437,99853245,Maria Bender,53.0,"51-70",Female,jimmybender@outlook.com,"375-674-7077",Austin,TX,"",SMS
56278607,89160218,"",,"71+",Male,fernando.jordan@gmail.com,"469-590-1445",Philadelphia,PA,"2021-08-07",SMS
56321751,17507864,Ashley Tapia,36.0,"31-50",Female,ryan_tapia@outlook.com,"218-498-2938",Chicago,IL,"2025-11-05",Push Notification
56328316,42862209,Jamie Jones,,"71+",Male,john_jones@gmail.com,"553-119-2508",Philadelphia,PA,"2023-10-19",Push Notification
56381032,36998038,Michael Barber,68.0,"51-70",Male,,"574-573-3420",Denver,CO,"2020-11-09",Email
56892354,87267850,Todd U. Ward,19.0,"16-30",Other,rocky346@gmail.com,"365-748-6700",Fort Worth,TX,"2019-11-16",Email
56920514,49761527,Wanda Gomez,61.0,"51-70",Female,timgomez@gmail.com,"953-758-7248","",CA,"2025-09-08",Push Notification
56952151,55799273,Joseph Carlson,35.0,"31-50","",joseph_carlson@gmail.com,"257-853-2891",Columbus,OH,"2021-10-25",SMS
56991504,10226999,Jason Friedman,36.0,"31-50",Male,morganfriedman@gmail.com,"981-325-3815",Boston,MA,"2018-12-04",SMS
57113566,27084279,Jesse Velez,35.0,"31-50",Male,,"988-714-1838",Los Angeles,CA,"",SMS
57123808,61053877,Brian Cooper,,"71+",Other,,"859-531-1760",Phoenix,"","2025-12-10",SMS
57197152,68571795,Melissa Bryant,44.0,"31-50",Female,jeremy.bryant@gmail.com,"456-105-7345",Boston,"","2024-02-13",Push Notification
57236885,34391257,Susan Fox,37.0,"31-50",Female,steven.fox@gmail.com,"403-359-7689",Jacksonville,FL,"2020-01-25",SMS
57284777,45652586,Peter Jones,35.0,"31-50",Male,jacqueline_jones@gmail.com,,Denver,CO,"2021-04-26",SMS
57287718,99788677,Ryan Hanson,16.0,"16-30","",,"605-447-9863",Charlotte,NC,"",""
57354167,37888820,Dwayne Jones,43.0,"31-50",Male,buddy4975@aol.com,"291-137-6715",Charlotte,NC,"2021-10-12",Push Notification
57459130,45630292,Alexandria Brown,71.0,"71+",Female,emily73@outlook.com,"668-940-8741",Las Vegas,NV,"2025-07-05",""
57535513,69401199,Julie Dominguez,,"71+",Female,ace7603@gmail.com,"249-932-5714",San Antonio,TX,"2023-04-21",SMS
57912262,87201917,Angela Smith,87.0,"71+",Female,abigail.smith@yahoo.com,"979-235-8468",New York,NY,"",Email
57928328,45507920,Jeffrey Parker,36.0,"31-50",Male,,"969-244-7973",Houston,TX,"2021-09-13",Email
58082464,24366125,"",83.0,"71+",Male,sunny6958@gmail.com,"653-469-9618",Boston,MA,"2026-03-20",""
58112135,60185867,Michael Glover,59.0,"51-70",Other,michaelglover@@gmail.com,"287-747-8175",Seattle,"","2022-06-16",Push Notification
58140388,42035886,Ian Hall,55.0,"51-70",Male,,"680-462-8006",Philadelphia,PA,"2026-05-05",""
58178682,84346088,Michelle Neal,58.0,"51-70",Female,stephanieneal@icloud.com,"740-744-9596",Nashville,TN,"2024-11-06",Email
58399417,84087145,Stacey Hardy,88.0,"71+",Female,kathyhardy@icloud.com,"879-930-8548",Indianapolis,IN,"2020-06-30",SMS
58557203,47338124,Mary Johnson,74.0,"71+",Female,jessica_johnson@gmail.com,"850-379-8381",Houston,TX,"2023-03-26",SMS
58563745,46023439,Isaiah David,56.0,"51-70",Male,,"567-993-1936",Fort Worth,TX,"2018-10-04",""
58567046,55076693,Jesus Horne,57.0,"51-70","",jesus_horne@yahoo.com,"237-978-2701",Seattle,WA,"",Push Notification
58592048,22388090,Jacob Erickson,56.0,"51-70",Male,brian.erickson@icloud.com,,Houston,TX,"2025-02-08",SMS
58667035,42949803,"",38.0,"31-50","",ace1751@icloud.com,,Philadelphia,PA,"2023-06-25",""
58678896,52462441,Daniel Stevens,90.0,"71+","",daniel32@gmail.com,"303-411-6499",Los Angeles,CA,"2023-05-16",SMS
58841557,24508768,Aaron Meyer,46.0,"31-50",Male,carlos_meyer@outlook.com,"215-371-4505",Columbus,OH,"2020-01-02",Email
58895439,84514489,Kathleen Moreno,61.0,"51-70",Female,erin63@gmail.com,"321-652-5526",Los Angeles,CA,"2018-08-10",""
58970845,66851760,Nancy Moore,56.0,"51-70",Female,heather.moore@outlook.com,,Dallas,TX,"2026-03-20",Email
59093496,16789850,Patrick Hernandez,37.0,"31-50",Male,peter.hernandez@hotmail.com,"860-451-7176",Phoenix,AZ,"2019-04-30",""
59104566,24665841,Heather York,16.0,"16-30",Female,,"486-961-3643",Detroit,"","",Email
59302863,37415205,Rebecca Carlson,26.0,"16-30",Female,,"781-911-6685",Dallas,TX,"2021-08-24",SMS
59304469,95199362,David Davis,,"71+","",david5@gmail.com,"985-542-9798",San Jose,"","2024-10-03",SMS
59333209,82269803,Mary Robinson,67.0,"51-70",Female,sabrina_robinson@gmail.com,"816-957-7187",New York,NY,"2020-08-11",Email
59370777,51098277,Ryan Fischer,95.0,"71+",Male,seth_fischer@hotmail.com,,Boston,MA,"2026-05-15",Email
59394697,33513701,"",43.0,"31-50",Male,kennethjackson@icloud.com,"583-314-1683",Philadelphia,PA,"2025-02-24",SMS
59470729,75181648,Selena Reese,0.0,"16-30",Female,danareese@icloud.com,"912-420-9563",Portland,OR,"2024-05-25",""
59491122,55298556,Anna Blevins,38.0,"31-50",Female,regina_blevins@outlook.com,"870-477-3583",Phoenix,AZ,"2025-07-20",Email
59667685,53251559,"",66.0,"51-70",Female,jdecker@outlook.com,"377-725-8292",Denver,CO,"",SMS
59731689,66267415,Bryan Alexander,37.0,"31-50",Male,,"912-179-2231",Detroit,MI,"2025-12-12",SMS
59796322,34941004,"",32.0,"31-50","",ranger9486@gmail.com,"415-295-1235",Los Angeles,CA,"2023-01-20",SMS
59823245,26194158,"",17.0,"16-30",Male,amanda.gray@icloud.com,"821-427-9519",Columbus,OH,"",SMS
59858348,32097220,James Gordon,49.0,"31-50",Male,conniegordon@gmail.com,,Philadelphia,PA,"2018-08-28",Push Notification
60015814,57130035,Jason Munoz,54.0,"51-70",Male,james73@gmail.com,"818-845-5358",Jacksonville,FL,"2023-12-19",Email
60043345,87669750,Austin Hill,36.0,"31-50",Male,andrew70@icloud.com,"601-921-7784",Las Vegas,NV,"2024-05-30",Push Notification
60103798,70939053,"",42.0,"31-50",Male,nicholasboyd@icloud.com,"303-658-6087",Philadelphia,PA,"2021-07-08",Email
60192261,81690398,Whitney Brown,46.0,"31-50",Female,buddy2314@gmail.com,"249-481-7189",Phoenix,"","2020-11-27",Email
60237832,39920292,"",76.0,"71+",Male,tony.adams@yahoo.com,"544-475-9398",Denver,CO,"2025-04-22",SMS
60310319,31682744,Lori Haynes,25.0,"16-30",Female,,"274-137-3319",Los Angeles,CA,"",SMS
60319927,17318358,"",44.0,"31-50",Male,rhonda90@gmail.com,,Nashville,TN,"2019-03-05",SMS
60491958,38210242,Amanda Spencer,94.0,"71+","",amanda_spencer@gmail.com,"844-511-6847","",IN,"2026-04-15",Email
60557040,68450095,Michelle Lewis,52.0,"51-70",Female,clewis@gmail.com,"392-130-3952",Denver,CO,"2022-09-20",Push Notification
60562485,47080140,Jacqueline Davies,25.0,"16-30",Female,,"212-493-7831",Detroit,MI,"2021-03-17",SMS
60628276,63843426,Xavier Houston,71.0,"71+",Male,jhouston@gmail.com,"720-746-1511",Dallas,TX,"2019-05-31",Push Notification
61003997,84252722,Felicia Galvan,40.0,"31-50",Female,eric.galvan@gmail.com,"245-886-3799",Houston,TX,"2022-08-03",SMS
61030579,72363359,Patrick Tucker,26.0,"16-30","",patrick68@gmail.com,"546-313-9784",San Antonio,TX,"2025-10-28",Email
61124122,23796726,"",94.0,"71+",Male,elizabeth_dyer@outlook.com,"449-699-9109",San Francisco,CA,"2022-09-08",Email
61140376,63826716,Zachary Holloway,62.0,"51-70",Male,joel.holloway@icloud.com,"970-498-3960",San Jose,"","",SMS
61167978,29175900,"",72.0,"71+",Female,kathleenherrera@icloud.com,"441-853-4965",Jacksonville,FL,"2023-09-26",SMS
61185849,12823170,"",30.0,"16-30",Female,kenneth85@icloud.com,"417-983-1797",Nashville,TN,"2023-05-29",""
61254050,84285882,Brittany Morgan,26.0,"16-30",Female,cynthia_morgan@gmail.com,"287-845-1615",San Diego,CA,"2026-02-17",Push Notification
61344226,17774584,Michael Calhoun,68.0,"51-70",Male,amy.calhoun@gmail.com,"512-680-3161",San Francisco,CA,"2022-12-08",SMS
61401477,38538251,"",,"71+",Female,scott30@yahoo.com,"461-588-4809",Fort Worth,"","",Email
61484043,58966946,"",55.0,"51-70","",paul_marshall@icloud.com,"724-778-7131",Fort Worth,TX,"2019-06-04",Push Notification
61604364,82399599,Matthew Ford,77.0,"71+",Male,alyssa.ford@gmail.com,"558-291-8554",San Antonio,"","2020-10-19",Push Notification
61632653,43273328,Catherine Hopkins,39.0,"31-50",Female,mistyhopkins@hotmail.com,"441-582-6804",Fort Worth,TX,"2021-02-13",Push Notification
61818612,45551614,Scott Padilla,28.0,"16-30",Male,amber6@gmail.com,"608-327-3101",Boston,MA,"",Email
61830338,46817443,"",,"71+",Female,jill_hudson@@gmail.com,"484-777-6906",Detroit,MI,"2022-07-04",Email
61883769,26247735,Amber Allen,35.0,"31-50",Female,rachel81@gmail.com,"954-539-8130",San Jose,"","2023-12-10",SMS
61894582,69355025,Joshua Gonzalez,30.0,"16-30",Male,jgonzalez@gmail.com,"849-995-9292",Indianapolis,IN,"2021-09-02",Email
61926331,47945817,Angelica Myers,40.0,"31-50",Female,sunny5682@gmail.com,"209-719-4370",Philadelphia,PA,"2025-05-03",SMS
61998170,51870192,Christopher Simon,28.0,"16-30",Male,,"207-565-5207",Dallas,TX,"2026-01-28",SMS
62163160,78159587,Sara Mcdowell,32.0,"31-50",Female,andrew3@gmail.com,"738-319-5250",Dallas,TX,"2020-05-08",Email
62405812,49092160,Kathleen Williams,81.0,"71+",Female,nicolewilliams@gmail.com,"310-352-5183",Phoenix,AZ,"2020-02-11",Email
62607710,24165187,"",44.0,"31-50",Male,michelle_james@gmail.com,"238-466-2059",Columbus,OH,"2022-01-25",SMS
62958901,82556484,Elizabeth Baker,74.0,"71+","",,"715-805-3022",Portland,OR,"",SMS
63051354,63640499,"",37.0,"31-50",Male,buddy9448@gmail.com,"369-366-2304",Fort Worth,"","2021-02-22",Push Notification
63118906,18620650,Mary Williams,40.0,"31-50","",mwilliams@gmail.com,"345-717-8823",Dallas,TX,"2025-08-16",SMS
63124147,94705205,Darlene Werner,60.0,"51-70",Female,christina92@gmail.com,,Austin,TX,"2020-02-09",Push Notification
63211150,50569669,Kristen Best,,"71+",Female,donna_best@icloud.com,"793-772-4242",Austin,"","2020-03-24",Email
63293990,77750178,David Woods,42.0,"31-50",Male,ryan.woods@gmail.com,"252-557-8956",Los Angeles,CA,"2023-01-18",Push Notification
63339667,83863413,Johnny Stone,21.0,"16-30",Male,patricia_stone@icloud.com,"849-468-1749",Boston,MA,"",Push Notification
63349308,61220073,Lisa Sullivan,82.0,"71+",Female,jennifersullivan@icloud.com,"517-805-9582","",TX,"2025-09-19",Email
63437398,63121477,Shari Johnson,34.0,"31-50",Female,jjohnson@gmail.com,"937-106-8945",Seattle,WA,"2024-02-16",Push Notification
63448727,15350023,Natalie Jones,39.0,"31-50","",nataliejones@gmail.com,"665-850-9197",Seattle,WA,"2022-07-12",SMS
63516659,15197528,Misty Evans,,"71+",Female,henry_evans@gmail.com,,"",AZ,"2022-12-31",Push Notification
63690013,79654147,"",32.0,"31-50","",chase.hernandez@hotmail.com,,Chicago,IL,"",Push Notification
63747464,61410126,Monique Stone,87.0,"71+","",monique_stone@yahoo.com,"762-307-5820","",MA,"2021-07-28",Push Notification
63747791,21668732,Robert Jackson,44.0,"31-50","",robert_jackson@gmail.com,"872-901-4728",Portland,OR,"",Push Notification
63792364,92613013,"",17.0,"16-30",Female,dustin_graves@gmail.com,"738-717-2640",Indianapolis,IN,"2019-08-02",SMS
63904155,20099059,Jeffrey Fields,86.0,"71+",Male,,"365-433-8859",Seattle,"","2025-07-16",Push Notification
64247457,90801586,Shawn Cole,20.0,"16-30",Male,,"660-990-7184",Columbus,OH,"",SMS
64280720,47220099,Christina Ramirez,82.0,"71+",Female,sunny3066@gmail.com,"486-868-5949",Los Angeles,CA,"2019-12-13",SMS
64362516,46855845,Shari Ward,,"71+",Female,christopher_ward@gmail.com,"591-902-3143",San Antonio,TX,"2020-04-07",Push Notification
64759583,84093639,Brandon Nelson,,"71+",Male,michael.nelson@gmail.com,"704-161-3332","","","2025-03-26",Push Notification
64776386,15334035,"",63.0,"51-70",Female,,"238-646-9642",New York,NY,"2020-06-28",Email
64800542,87736262,"",41.0,"31-50",Male,penny.martinez@gmail.com,"884-803-5940",Chicago,IL,"2025-03-25",Push Notification
64864099,87282128,Brandon Kennedy,35.0,"31-50","",brandonkennedy@gmail.com,"960-943-8308","",CO,"2022-10-28",SMS
65026398,24716857,Brandon Watts,37.0,"31-50",Male,ericwatts@outlook.com,"201-843-1567",Seattle,WA,Prefer not to say,SMS
65133300,77005685,Jennifer Herrera,53.0,"51-70",Female,deniseherrera@icloud.com,"852-105-2492",Las Vegas,NV,"",Email
65137801,87925434,Hannah Nunez,26.0,"16-30",Female,elainenunez@gmail.com,,Fort Worth,TX,"2022-03-26",SMS
65144509,75575808,Brian Jones,59.0,"51-70",Male,chris46@gmail.com,"758-859-2295",Dallas,TX,"2026-02-11",Push Notification
65250068,39958838,"",20.0,"16-30",Male,randall39@gmail.com,"952-981-6658",Las Vegas,NV,"2023-08-05",SMS
65304649,53507489,"",,"71+",Male,,"683-699-8936",Houston,TX,"2024-05-12",Email
65465150,66306997,Allen Johnson,48.0,"31-50",Male,laura32@outlook.com,"951-914-6770",Nashville,TN,"2018-08-06",Email
65541117,31367172,Jane Thomas,38.0,"31-50","",ranger1099@gmail.com,"492-976-5284",Seattle,"","2024-09-26",Email
65590800,40150759,Kimberly Johnson,44.0,"31-50",Female,rocky1785@gmail.com,"772-584-3539",San Diego,CA,"2024-07-11",""
65684858,26090908,Rhonda Collins,17.0,"16-30",Female,,"522-748-8387",Indianapolis,IN,"2025-07-25",Email
65686520,58436637,Peter Middleton,82.0,"71+","",peter88@gmail.com,"419-165-3195",Denver,"","2019-10-31",Push Notification
65692629,96977837,Megan Contreras,,"71+",Female,jennifercontreras@icloud.com,"470-951-9571",Houston,TX,"2021-05-22",Email
65766169,20709497,Samuel Smith,58.0,"51-70",Male,ashley11@gmail.com,"591-478-4056",Austin,TX,"2024-04-11",SMS
65767881,96728778,"",43.0,"31-50",Female,farmstrong@gmail.com,"410-500-2043",Jacksonville,FL,"2022-08-18",Push Notification
65833185,73174945,David Castaneda,45.0,"31-50","",david_castaneda@outlook.com,"853-848-3856",Charlotte,NC,"",SMS
65910756,45520201,Megan Payne,41.0,"31-50",Female,selenapayne@outlook.com,"526-679-9772",Nashville,TN,"2025-09-08",Email
66061934,75041510,Melissa Johnson,42.0,"31-50","",mjohnson@outlook.com,"906-987-2479","",CA,"2020-05-24",""
66191704,67110154,Justin Gamble,72.0,"71+",Male,heather.gamble@hotmail.com,"387-801-8379",Houston,TX,"2023-07-11",SMS
66254240,19121552,Darius Carter,32.0,"31-50",Male,laura_carter@gmail.com,"732-939-6201",Columbus,OH,"2022-10-08",SMS
66348030,84903294,Brianna Zimmerman,57.0,"51-70",Female,,"705-840-8596",San Antonio,TX,"2024-09-25",Email
66348963,67698610,Emily Hernandez,44.0,"31-50",Female,fernando.hernandez@outlook.com,"936-238-4616",Phoenix,AZ,"2023-01-09",""
66500369,95125977,Paula Perez,,"71+",Female,,"610-891-6359",Fort Worth,TX,"",SMS
66765623,24549543,Laura Moore,25.0,"16-30",Female,rocky6503@gmail.com,"958-332-6486",Columbus,OH,"2025-07-28",""
66808292,17195288,Adrian Hickman,46.0,"31-50",Male,luke_hickman@hotmail.com,"433-100-5680",Indianapolis,IN,"",SMS
66828640,68461818,William Taylor,43.0,"31-50",Male,ltaylor@gmail.com,"371-822-2734",Portland,"","2023-10-23",Email
66910299,54988206,Mallory Wise,21.0,"16-30",Female,rocky917@icloud.com,"275-428-4487",San Antonio,TX,"",Email
66949781,60119651,Rhonda Baker,,"71+",Female,lauren71@gmail.com,"209-502-5186",Nashville,TN,"2020-03-21",SMS
66975380,56702542,Sarah Ortiz,46.0,"31-50","",sarah.ortiz@gmail.com,"770-457-6232",Detroit,MI,"2019-07-20",Push Notification
67213476,30005727,Evan Stevens,,"71+",Male,,"355-703-5896",Charlotte,NC,"2018-12-30",Push Notification
67279295,71780854,Patricia P. Sandoval,43.0,"31-50",Female,beverly20@outlook.com,"893-199-2070","",TX,"2023-02-23",Email
67594492,99152472,"",,"71+",Female,efernandez@icloud.com,,"",MI,"2022-07-02",Email
67611469,18083974,Melanie Zhang,43.0,"31-50",Female,lori.zhang@icloud.com,"773-884-6536",Fort Worth,TX,"2020-11-30",SMS
67617561,43183955,Nathan Mcgee,58.0,"51-70",Male,ambermcgee@outlook.com,,"",FL,"2019-10-23",Email
67702031,73771720,Michael Schwartz,71.0,"71+",Male,jschwartz@gmail.com,"408-453-7575",Chicago,IL,"",Email
67723010,99913412,Sarah Garcia,41.0,"31-50",Female,sunny913@icloud.com,"748-128-1773",Los Angeles,CA,"2025-04-05",SMS
67740376,31810617,Todd Allen,43.0,"31-50",Male,hallen@gmail.com,"223-673-8347",Charlotte,"","2020-06-01",Push Notification
67795113,54735895,Dawn Atkins,24.0,"16-30",Female,ratkins@yahoo.com,"890-914-6833",Denver,CO,"2018-11-22",""
67801537,26288475,"",83.0,"71+","",edward_munoz@hotmail.com,"485-409-4871",San Francisco,"","2023-08-28",SMS
67805802,82394227,Jacob Nguyen,52.0,"51-70",Male,briannanguyen@outlook.com,"637-445-7586",Chicago,IL,"",SMS
67965485,19317495,Jacqueline Robinson,22.0,"16-30",Female,rocky7994@hotmail.com,"732-606-4545","","","2020-04-20",""
68246664,45351479,Nancy Reynolds,58.0,"51-70",Female,mreynolds@yahoo.com,"401-310-6187",Nashville,TN,"2020-07-24",SMS
68475513,30244148,Priscilla Blanchard,58.0,"51-70",Female,,"517-518-6183",Los Angeles,CA,"2020-03-16",Push Notification
68548403,83534128,Robert Stout,68.0,"51-70","",robert.stout@icloud.com,"439-950-3854",Fort Worth,TX,"2023-06-09",SMS
68614462,82498004,Aaron Cross,55.0,"51-70",Male,sarah69@outlook.com,"693-692-3176",Denver,CO,"2024-07-13",SMS
68646621,73149551,Jennifer Moore,,"71+","",jmoore@gmail.com,"282-336-6855",Indianapolis,IN,"2018-10-19",Push Notification
68716573,90099897,Christopher Watts,23.0,"16-30",Male,karen.watts@outlook.com,"545-113-3647",Indianapolis,"","2023-12-24",""
68743530,42394260,Kathleen Phillips,50.0,"31-50","",kathleen29@gmail.com,"399-315-8530",Denver,CO,"",Email
68754920,32520277,Shawn Alexander,51.0,"51-70","",shawn91@gmail.com,,Los Angeles,CA,"2023-07-14",Email
68802946,60992979,Dawn Arias,34.0,"31-50",Female,carias@icloud.com,,Houston,TX,"2021-10-28",SMS
68978194,91321540,Karen Roman,78.0,"71+",Female,veronica.roman@gmail.com,"223-689-7746",Nashville,TN,"2020-02-22",Push Notification
69020451,97444123,Angela Duarte,51.0,"51-70",Female,cduarte@@icloud.com,"313-505-4140",San Diego,CA,"2020-09-16",Email
69023966,89442503,Amanda Wong,33.0,"31-50",Female,aaron12@gmail.com,"451-461-6156","","","2024-12-29",Push Notification
69096899,39436733,Molly Johnston,,"71+",Female,ljohnston@gmail.com,"292-354-3583",Fort Worth,TX,"2021-11-02",SMS
69135982,88055069,Shawn Rogers,37.0,"31-50",Male,natalie57@gmail.com,"445-802-3987",Boston,MA,"2020-04-05",Email
69166287,98447167,Ronald Smith,33.0,"31-50",Male,buddy5435@outlook.com,"425-103-4654",Denver,CO,"2021-03-19",Push Notification
69287967,82383095,Alexandra Johnson,44.0,"31-50",Female,sjohnson@yahoo.com,"556-914-2256",Chicago,IL,"2024-01-20",Push Notification
69329732,55667651,Ernest Richardson,84.0,"71+",Male,robertrichardson@hotmail.com,"890-611-3280",Seattle,WA,"2019-07-19",Push Notification
69330166,51663795,Michael Lindsey,,"71+",Other,,"749-902-6999",Nashville,TN,"2022-02-04",Push Notification
69352161,13637575,Tiffany Cole,64.0,"51-70","",tiffany35@gmail.com,"808-436-9200",New York,NY,"2025-10-07",SMS
69473616,94951883,Steven Bonilla,,"71+",Male,robert.bonilla@gmail.com,"432-336-7504","",MA,"2022-12-16",Push Notification
69509870,88339168,Charles Wade,39.0,"31-50",Male,,,Dallas,TX,"2018-09-12",SMS
69533928,59555330,Ebony Mitchell,42.0,"31-50",Female,smitchell@aol.com,"220-108-4690",Las Vegas,NV,"",SMS
69549527,24282218,Amy Johnson,42.0,"31-50",Female,jason.johnson@hotmail.com,"725-580-6431",Nashville,TN,"2019-07-06",SMS
69619341,73900135,Jessica Le,50.0,"31-50",Female,,"718-837-8912",Austin,TX,"2024-12-25",""
69686067,85863473,Nicholas Pearson,31.0,"31-50",Male,,"836-816-7628",San Diego,CA,"2026-05-27",SMS
69934576,84752529,Jasmine Daugherty,26.0,"16-30",Female,ace5425@icloud.com,"275-902-6207",Las Vegas,NV,"2019-08-06",Push Notification
70166480,16818112,Heather Price,17.0,"16-30",Female,kimberly_price@icloud.com,"535-481-1627",Las Vegas,NV,"2019-02-18",""
70210270,34744872,Laura U. Baker,36.0,"31-50",Female,anthonybaker@gmail.com,,"",WA,"2020-12-25",SMS
70251043,99774697,Catherine Gill,,"71+",Female,matthew99@gmail.com,"908-810-4638",Las Vegas,NV,"2025-04-12",SMS
70254091,70152969,Justin Smith,,"71+",Male,lucas_smith@hotmail.com,"217-232-7127",Denver,"","2022-10-03",SMS
70306604,47111151,Carla Long,78.0,"71+",Female,buddy7323@icloud.com,"725-398-5315",Los Angeles,CA,"2022-04-22",""
