customer_id,user_id,name,age,gender,email,phone_number,city,state,signup_date,preferred_contact_method
30767532,87388337,Paul Chen,58.0,Male,nicole10@outlook.com,603-387-8610,NEW YORK,NY,2018-10-22,Push Notification
98145654,35511941,Rhonda Peterson,74.0,Female,epeterson@outlook.com,,Portland,OR,2024-01-23,SMS
74718365,44188276,Linda Dickerson,48.0,Female,adickerson@icloud.com,930-655-6261,Portland,OR,,Email
40097636,15957459,Sean Phillips,69.0,Male,haley32@icloud.com,586-932-7440,Las Vegas,NV,2024-11-07,Email
24524825,68526649,,20.0,Male,pbrown@gmail.com,485-210-9986,Indianapolis,IN,,Push Notification
56991504,10226999,JASON FRIEDMAN,36.0,Male,morganfriedman@gmail.com,981-325-3815,Boston,MA,2018-12-04,SMS
84660688,79782527,,34.0,Female,aaronlee@gmail.com,438-202-2343,San Diego,,2023-05-21,SMS
59333209,82269803,MARY ROBINSON,67.0,Female,sabrina_robinson@gmail.com,816-957-7187,New York,NY,2020-08-11,Email
25419645,36445607,,63.0,,ashley.pitts@icloud.com,635-191-8165,Las Vegas,,2024-10-26,SMS
47388792,58884978,Tina Norris,33.0,Female,sunny796@yahoo.com,+1 738 361 8423,San Diego,CA,2026-02-11,Email
87054398,67887757,Jaime Carroll,41.0,Female,codycarroll@gmail.com,476-936-3928,Seattle,,2025-06-03,Push Notification
40354559,19391725,Michael Wolfe,102.0,Male,bwolfe@icloud.com,674-351-8453,Los Angeles,,2025-10-23,Email
67594492,99152472,,,Female,efernandez@icloud.com,,,MI,2022-07-02,Email
85291541,54318698,kaitlin thomas,44.0,Female,brianthomas@icloud.com,,Nashville,TN,2025-08-26,Email
93446356,93638503,Kim Duncan,83.0,,kim_duncan@gmail.com,725-664-8816,Los Angeles,CA,2021-09-07,Email
92352411,52133044,Tracy Herring,90.0,Female,jacobherring@outlook.com,577-152-9470,San Francisco,CA,2020-06-04,Push Notification
96261621,99038359,Karen Carter,,,karen_carter@gmail.com,,Phoenix,AZ,2025-01-05,Email
84724345,26726926,Catherine Williams,38.0,Female,ricardo.williams@gmail.com,681-364-9977,Charlotte,NC,2025-07-20,Push Notification
13523729,50308572,AUSTIN WALSH,40.0,Male,david_walsh@icloud.com,425-354-8607,Detroit,MI,2025-08-07,Email
91737913,78064830,,92.0,Male,ace5153@gmail.com,,Columbus,OH,2024-03-19,SMS
98292612,51511484,,51.0,Female,elizabeth.smith@gmail.com,683-281-1535,Seattle,WA,2025-05-29,Email
45896226,99508850,Samuel Mitchell,40.0,Male,jmitchell@gmail.com,,San Antonio,TX,2022-07-17,
13886030,64813568,Alexa Thomas,58.0,Female,phillip89@icloud.com,,San Jose,CA,2023-12-31,Email
34215035,53779528,Danielle Rivera,56.0,Female,eric_rivera@outlook.com,872-134-6967,San Diego,CA,2021-11-27,
46677730,64009265,Jill Spencer,40.0,Female,kimberly42@gmail.com,,Jacksonville,FL,2019-06-19,SMS
51471222,49682169,,65.0,Female,michelle_miller@outlook.com,+1 897 774 9273,San Jose,CA,2018-10-02,
55610493,84411983,,15.0,,tiffany_harris@@gmail.com,806-328-8360,New York,NY,2021-06-13,SMS
57113566,27084279,Jesse Velez,35.0,Male,,988-714-1838,Los Angeles,CA,,SMS
10819505,35748341,Stanley Perez,81.0,Male,steven.perez@gmail.com,888-363-7808,NASHVILLE,TN,2025-01-21,
34347841,66431351,John Thompson,81.0,Male,katherine.thompson@gmail.com,713-884-9758,Chicago,,2026-02-22,SMS
29226889,99245317,,52.0,,buddy1425@gmail.com,549-973-7377,Philadelphia,PA,2023-10-26,SMS
86010330,60888017,,,,rparks@yahoo.com,785-463-1280,CHARLOTTE,NC,2024-01-23,Push Notification
98227303,33357554,Jennifer Griffith,95.0,Female,philip18@icloud.com,750-941-7973,Seattle,WA,,
63792364,92613013,,17.0,Female,dustin_graves@gmail.com,738-717-2640,Indianapolis,IN,2019-08-02,SMS
19339597,86384014,Darryl Guzman,29.0,Male,dguzman@outlook.com,,,NV,2020-03-24,SMS
29042093,50392808,Cheyenne Clay,62.0,Female,robertclay@gmail.com,947-825-3075,Jacksonville,,2022-10-13,Email
94982908,64502486,,73.0,,sarah79@gmail.com ,832-976-3042,San Francisco,,2024-01-06,Push Notification
14114726,83542887,,30.0,Female,debramerritt@gmail.com,935-213-1225,detroit,MI,2021-11-21,SMS
22315507,10054484,Katherine Henry,28.0,Female,alexanderhenry@gmail.com,648-150-5130,Fort Worth,TX,,Email
81200181,50785405,ANDREA PADILLA,37.0,Female,,(600) 376-3628,San Francisco,CA,2022-08-04,SMS
38874646,48508907,Haley Baird,27.0,Female,jennifer.baird@gmail.com,4599295002,Portland,,2021-06-30,
60491958,38210242,Amanda Spencer,94.0,,amanda_spencer@gmail.com,+1 844 511 6847,,IN,2026-04-15,Email
66348963,67698610,Emily Hernandez,44.0,Female,fernando.hernandez@outlook.com,936-238-4616,Phoenix,AZ,2023-01-09,
70887307,87844239,Vicki Todd,30.0,Female,vtodd@gmail.com,755-271-1104,Chicago,IL,2022-05-14,SMS
55754284,91424737,Matthew Miller,63.0,Male,ranger9124@hotmail.com,+1 361 339 1740,,,,Push Notification
31127115,97873101,,28.0,Female,john_casey@hotmail.com,236-645-3868,Columbus,OH,2023-09-26,Push Notification
59667685,53251559,,66.0,Female,jdecker@outlook.com,377-725-8292,Denver,CO,,SMS
51827259,72409658,Jenny Melton,,Female,taylor.melton@hotmail.com,255-630-3945,phoenix,AZ,,Push Notification
53537934,69295515,Monique U. Jackson,72.0,Female,matthew_jackson@gmail.com,731-251-8247,Seattle,,2018-09-23,Email
86181117,69345683,Laura Peterson,,Female,courtney.peterson@gmail.com,650-902-9831,Jacksonville,,2025-03-17,Push Notification
90023800,38682516,Lauren Coleman,44.0,Female,gcoleman@hotmail.com,,denver,CO,,SMS
21402740,78608612,William Cunningham,,Male,,878-150-6999,Fort Worth,TX,2024-08-07,SMS
17061037,73509974,Eddie Lawrence,72.0,Male,mlawrence@gmail.com,263-374-1769,New York,NY,2022-08-30,Email
30881581,32775593,Brian Smith,64.0,Male,kathryn61@gmail.com,359-789-2073,San Francisco,CA,2025-05-04,Email
31127198,98429450,Stephen Sweeney,,Male,ASWEENEY@ICLOUD.COM,361-463-7122,San Antonio,TX,2022-12-04,SMS
92924837,21381064,Julie Gray,0.0,Female,ace1396@icloud.com,578-347-9207,Fort Worth,,2018-11-16,Push Notification
16679008,48089166,,32.0,,,345-925-2674,San Jose,CA,2023-06-26,Email
20949687,79182797,Elizabeth Taylor,34.0,Female,MICHAELTAYLOR@GMAIL.COM,,Fort Worth,TX,2025-09-03,Email
46521025,99100953,James Little,53.0,Male,rodney_little@aol.com,684-752-9148,Columbus,OH,2024-12-05,SMS
69473616,94951883,Steven Bonilla,,Male,robert.bonilla@gmail.com,432-336-7504,,MA,2022-12-16,Push Notification
98843907,93115778,Monica Cooper,58.0,Female,kevin_cooper@gmail.com,966-143-7010,Columbus,OH,,Push Notification
66910299,54988206,Mallory Wise,21.0,Female,rocky917@icloud.com,275-428-4487,San Antonio,TX,,Email
75184410,22534217,,81.0,Female,ranger9207@outlook.com,512-667-1081,Phoenix,AZ,2025-05-10,Push Notification
91480362,41523529,Lauren Howell,81.0,Female,charles.howell@gmail.com,,Portland,,,Email
69330166,51663795,Michael Lindsey,,Other,michael_lindseyoutlook.com,749-902-6999,Nashville,TN,2022-02-04,Push Notification
65590800,40150759,Kimberly Johnson,44.0,Female,rocky1785@gmail.com,772-584-3539,san diego,Calif.,2024-07-11,
46663833,36726767,Lindsey Parsons,18.0,Female,samuel_parsons@outlook.com,618-779-2930,,CA,2023-06-10,Email
38933176,29777514,Mario Johnson,93.0,Male,brian71@outlook.com,,Fort Worth,TX,2023-09-20,Email
78765957,13278320,,42.0,Female,mark_williamson@outlook.com,815-500-7378,,CA,2019-08-23,
25276327,16202700,Shaun Anderson,78.0,Male,amanda9@icloud.com,618-892-3903,,CA,2022-06-06,Push Notification
56328316,42862209,Jamie Jones,,Male,john_jones@gmail.com,553-119-2508,Philadelphia,PA,2023-10-19,Push Notification
67702031,73771720,Michael Schwartz,71.0,Male,jschwartz@gmail.com,408-453-7575,Chicago,IL,,Email
24883373,92043803,Alan Hernandez,59.0,,ahernandez@hotmail.com,659-176-9932,Jacksonville,FL,2022-12-06,
48016697,19774839,Kim Miller,44.0,Female,susan_miller@gmail.com,959-909-9186,San Diego,CA,2021-09-22,Push Notification
89609131,71124923,,59.0,Female,ranger2821@outlook.com,438-995-9836,Seattle,WA,2019-05-09,Email
75314742,65625330,,73.0,Male,,709-341-7636,Detroit,MI,,
80723898,94525678,Robert Jones,62.0,Male,richard.jones@gmail.com,784-253-2193,Portland,OR,2019-04-02,Push Notification
99541016,87265240,Angela Serrano,22.0,Female,jserrano@outlook.com,820-808-4765,Seattle,WA,2022-07-17,Push Notification
51395350,36096655,Luke Bowen,0.0,Male,jennifer.bowen@outlook.com,384-340-9912,Chicago,,2021-07-22,SMS
16095815,61536717,Connie Rodriguez,52.0,Female,andrew81@icloud.com,333-427-9456,Boston,,,Push Notification
39597483,76354180,Cory Beard,25.0,Male,sunny6402@gmail.com,755-280-6613,Detroit,MI,2019-12-16,SMS
63051354,63640499,,37.0,Male,buddy9448@gmail.com,369-366-2304,Fort Worth,,2021-02-22,Push Notification
90440034,42747037,Roberta Barrett,65.0,Female,rocky3651@gmail.com,575-126-9022,san francisco,Calif.,2020-01-19,Push Notification
17352710,29806690,,41.0,Male,wdaniels@outlook.com,796-341-5409,Chicago,IL,2019-09-01,Email
11031743,98054615,Teresa Lewis,30.0,Female,hannah28@icloud.com,+1 836 372 3452,Detroit,MI,2024-11-29,Push Notification
37437207,10744212,Jacqueline Crawford,72.0,Female,mcrawford@icloud.com,441-964-9425,,WA,2019-03-07,Push Notification
50455821,24305904,,57.0,Female,emily54@icloud.com,951-702-7913,CHARLOTTE,NC,2026-02-12,SMS
38351344,67062156,Eric Gomez,65.0,Male,joseph.gomez@gmail.com,443-234-2896,New York,NY,2021-01-22,
28419343,39372360,cheryl taylor,61.0,Female,ktaylor@outlook.com,,FORT WORTH,Texas,,Push Notification
44295247,33607110,Tiffany Castillo,95.0,Female,dcastillo@gmail.com,+1 261 486 1132,,MI,2024-05-28,Email
48848936,79519112,Amber Lyons,51.0,Female,jeffrey86@gmail.com,589-258-1535,Philadelphia,,2022-03-12,SMS
54039837,72350830,Bradley Perry,26.0,Male,jeremy.perry@outlook.com,534-286-3826,,IN,2025-04-26,Email
26104026,16740197,Steven Lin,54.0,Male,jilllin@gmail.com,474-527-3001,Jacksonville,FL,2025-01-04,
11037490,84813739,Zachary Oliver,67.0,Male,poliver@hotmail.com,,Detroit,MI,2023-11-17,Email
76757928,43446826,,30.0,Female,kmiller@gmail.com,762-292-3838,Phoenix,,,
67801537,26288475,,83.0,,edward_munoz@hotmail.com,485-409-4871,San Francisco,,2023-08-28,SMS
33581357,71265269,Juan Castro,58.0,,ace384@aol.com,,,AZ,2020-10-07,
27339011,27896471,Austin Morgan,56.0,Male,annettemorgan@gmail.com,(971) 776-3287,Los Angeles,CA,2020-01-29,Email
61030579,72363359,Patrick Tucker,26.0,,patrick68@gmail.com,546-313-9784,San Antonio,TX,2025-10-28,Email
81481992,99600766,Gene Singleton,52.0,Male,,585-231-1280,SAN FRANCISCO,CA,2018-07-18,Push Notification
40884937,81287314,GAIL MOORE,30.0,Other,gail.moore@aol.com ,597-414-3135,Houston,TX,2022-06-24,Email
77144075,85017682,Kayla Santos,64.0,,kayla72@gmail.com,623-333-3129,Los Angeles,CA,2021-02-22,Email
84990607,89920257,Mitchell Silva,68.0,Male,jesse52@outlook.com,581-391-7965,Nashville,TN,2024-10-24,Email
99663907,52587010,,83.0,Female,lindsey.johnson@gmail.com,483-881-2474,,TX,2024-04-24,SMS
57535513,69401199,Julie Dominguez,,Female,ace7603@gmail.com,249-932-5714,San Antonio,TX,2023-04-21,SMS
19673809,92228802,Thomas Jimenez,83.0,Male,sunny7330@icloud.com,888-922-4282,,NV,2024-08-27,Push Notification
63293990,77750178,David Woods,42.0,Male,ryan.woods@gmail.com,2525578956,Los Angeles,CA,2023-01-18,Push Notification
15677713,67276174,,,Female,gerald_henderson@@outlook.com,804-404-9141,NAN,NY,2018-07-06,SMS
68548403,83534128,Robert Stout,68.0,,robert.stout@icloud.com,439-950-3854,Fort Worth,TX,2023-06-09,SMS
12515446,69849511,,38.0,Male,michael_duncan@gmail.com,309-191-7729,Columbus,OH,2026-03-21,Email
71707170,31361812,Zachary Jensen,70.0,Male,cjensen@icloud.com,760-508-5260,Denver,CO,,SMS
20450542,73709724,jay sanchez,47.0,Male,valerie.sanchez@icloud.com,(385) 962-4095,Philadelphia,pa,2025-11-04,SMS
52018286,70407340,Kevin Todd,49.0,Male,wtodd@gmail.com,803-463-4757,Charlotte,NC,2021-01-02,Push Notification
87277086,44788100,Brian Smith,26.0,Male,buddy9155@gmail.com,856-146-7908,Jacksonville,FL,2021-08-26,Push Notification
67617561,43183955,Nathan Mcgee,58.0,Male,ambermcgee@outlook.com,,,FL,2019-10-23,Email
86960402,95585469,,54.0,Male,ranger7866@gmail.com,420-949-2850,San Francisco,CA,,Push Notification
64280720,47220099,Christina Ramirez,82.0,Female,sunny3066@gmail.com,486-868-5949,Los Angeles,CA,2019-12-13,SMS
95918360,79967676,Mathew Chapman,26.0,Male,timothy95@yahoo.com,+1 673 953 3383,,IL,2024-07-20,Email
66061934,75041510,Melissa Johnson,42.0,,mjohnson@outlook.com,906-987-2479,,CA,2020-05-24,
48858073,94120751,Brian Kelly,39.0,Male,karenkelly@hotmail.com,811-650-7469,Fort Worth,TX,,Email
25458308,42111036,Charles Perry,38.0,,cperry@gmail.com,,Phoenix,AZ,,SMS
64362516,46855845,Shari Ward,,Female,christopher_ward@gmail.com,591-902-3143,San Antonio,TX,2020-04-07,Push Notification
12799319,69038700,Denise Ruiz,31.0,Female,william.ruiz@gmail.com,338-882-6177,Phoenix,AZ,2019-12-21,Push Notification
53589647,20399639,Amanda Jenkins,16.0,Female,adrian.jenkins@yahoo.com,282-277-6871,SEATTLE,WA,,SMS
33068427,48349783,,75.0,,ace3350@icloud.com,,Dallas,TX,,Push Notification
92963368,41473195,john diaz,29.0,Male,ace525@hotmail.com,315-243-4171,Columbus,OH,2024-09-24,
71753160,46468984,Kelsey Jenkins,89.0,Female,,(687) 462-1206,Nashville,TN,2025-04-25,Push Notification
58567046,55076693,Jesus Horne,57.0,,jesus_horne@yahoo.com,237-978-2701,Seattle,WA,,Push Notification
21828592,52910691,Jennifer Santana,22.0,Female,sunny4300@icloud.com,662-821-2755,Los Angeles,CA,2018-08-23,Email
68614462,82498004,Aaron Cross,55.0,Male,sarah69@outlook.com,693-692-3176,Denver,CO,2024-07-13,SMS
24208709,20814950,Dillon Keller,32.0,Male,,231-501-3574,San Diego,CA,2021-03-11,Push Notification
42657384,28572252,Willie Morris,27.0,Male,philipmorris@gmail.com,9334952993,New York,NY,2023-08-31,Email
68475513,30244148,Priscilla Blanchard,58.0,Female,,517-518-6183,LOS ANGELES,CA,2020-03-16,Push Notification
89036966,41039390,Kimberly Pugh,60.0,Female,vpugh@gmail.com,476-194-2209,Charlotte,NC,2022-07-11,Email
63747464,61410126,Monique Stone,87.0,,monique_stone@yahoo.com,(762) 307-5820,,MA,2021-07-28,Push Notification
80325062,30509175,Joseph Miller,33.0,Male,rmiller@gmail.com,580-922-8024,INDIANAPOLIS,IN,2022-11-18,Email
20555833,38716269,Nathaniel Cruz,36.0,,nathaniel46@outlook.com,343-174-8552,San Francisco,CA,2025-10-28,SMS
63118906,18620650,Mary Williams,40.0,,mwilliams@gmail.com,345-717-8823,Dallas,TX,2025-08-16,SMS
51644346,65682626,,,Female,amanda.leblanc@gmail.com,928-688-1295,Columbus,,2018-07-04,Push Notification
55568701,64707061,Courtney Brooks,22.0,Female,rocky8252@gmail.com,,Seattle,WA,2024-04-20,Email
39738898,54410148,Robert Brooks,29.0,Male,ace1508@gmail.com,638-182-1714,,co,2026-02-22,Push Notification
54703713,82828034,Brianna Turner,42.0,Female,john.turner@icloud.com,+1 808 668 4495,Denver,,2026-03-17,
32566390,72535301,Catherine Jenkins,44.0,Female,jjenkins@gmail.com,7757797607,San Antonio,TX,2023-11-19,Email
20251466,65804273,Susan Shaw,61.0,Female,taylor8@gmail.com,755-615-4198,Seattle,WA,,Push Notification
78515906,18357162,Cindy Hinton,37.0,Female,melanie.hinton@gmail.com,,San Jose,,,SMS
94989976,37760841,Natasha Pierce,85.0,Female,stacy65@gmail.com,904-819-3902,Boston,ma,2026-05-23,Email
25304396,66390708,Jackson Church,51.0,Male,buddy5864@gmail.com,546-319-3999,New York,NY,2021-08-30,SMS
81216573,62274692,Peter Haynes,,Male,,883-869-2077,charlotte,NC,2021-01-06,Email
78444607,88393811,Diane Crosby,22.0,Female,rocky7029@gmail.com,8704443855,San Francisco,CA,2022-11-20,Push Notification
36025314,12621534,LEVI RUSSELL,38.0,Male,jose.russell@outlook.com,935-549-8823,New York,,2019-03-26,SMS
56892354,87267850,Todd U. Ward,19.0,Other,ROCKY346@GMAIL.COM,365-748-6700,Fort Worth,TX,2019-11-16,Email
57123808,61053877,Brian Cooper,,Other,,859-531-1760,Phoenix,,2025-12-10,SMS
96629889,74019136,David Rogers,43.0,Male,michael_rogers@hotmail.com,290-275-7938,Jacksonville,FL,,SMS
29822594,10791358,Suzanne Hernandez,25.0,Female,monique.hernandez@hotmail.com,,Boston,MA,,Push Notification
41711468,57212267,,15.0,,ahernandez@gmail.com,783-867-8598,Columbus,OH,,Push Notification
23798190,50079111,jason lowe,,Male,veronica.lowe@outlook.com,,Fort Worth,TX,2023-12-08,Push Notification
29655410,62343121,Cassidy Taylor,32.0,Female,william_taylor@gmail.com,569-691-4215,Indianapolis,IN,2019-10-06,Push Notification
44355473,66240084,Victor Castro,18.0,Male,,249-516-5152,Houston,TX,2021-06-15,SMS
36477373,82238741,Loretta A. Bruce,25.0,Female,gabriela.bruce@hotmail.com,588-985-1669,New York,NY,2023-07-19,Email
33286644,83300637,Mindy Jones,53.0,Female,michelle.jones@icloud.com,972-998-1664,,IN,2019-05-08,SMS
90852623,90967191,Harold Jackson,31.0,Male,catherine.jackson@icloud.com,2094097175,Columbus,OH,2019-07-04,Email
30517835,39600202,,47.0,Male,KAREN_CISNEROS@OUTLOOK.COM,958-737-7677,Seattle,WA,2021-01-26,Email
97980930,75529051,Katherine Jackson,56.0,,sunny7561@gmail.com,280-180-6993,San Jose,CA,2020-06-29,Push Notification
20113745,39450273,Brooke Vargas,26.0,Female,patricia_vargas@yahoo.com,5968459237,NASHVILLE,TN,,SMS
33776150,46632757,Paula Pope,0.0,,paula_pope@icloud.com,510-964-8318,,,2024-01-25,Email
94281857,68496914,Jacqueline Sanders,28.0,Female,laura_sanders@outlook.com,419-835-1914,Seattle,WA,,SMS
76319264,75181765,Kyle Cruz,48.0,Male,connorcruz@gmail.com,415-471-5577,,IL,2026-05-09,Push Notification
72270726,13895645,Jose Brown,88.0,Male,ace8677@icloud.com,610-798-6307,Jacksonville,FL,2023-03-13,SMS
85663295,62191530,Erica Briggs,32.0,Female,mbriggs@hotmail.com,391-427-8587,LOS ANGELES,CA,2019-07-21,Push Notification
87774890,55114543,,63.0,Female,leah.russellgmail.com,(816) 760-4055,Houston,,2023-05-05,Push Notification
70251043,99774697,Catherine Gill,,Female,matthew99@gmail.com,908-810-4638,Las Vegas,NV,2025-04-12,SMS
85764804,64266464,Sara Pratt,,Female,jpratt@icloud.com,704-227-3555,Houston,TX,2020-01-18,SMS
96300902,32151928,Dana Ortiz,33.0,Female,michael34@icloud.com,930-620-1276,San Antonio,TX,,Push Notification
95268296,72732043,Lisa Chavez,29.0,Female,daniel_chavez@gmail.com,864-217-9709,San Jose,CA,2022-11-11,Email
93821894,27129912,Julie Shepard,42.0,Female,ace3610@aol.com,873-474-7326,fort worth,Texas,2024-05-10,Email
53380275,93517915,,39.0,Male,michael.benitez@outlook.com,806-428-8386,Portland,,2021-08-01,Push Notification
94183695,81688860,Kayla Hernandez,57.0,Female,michele84@gmail.com,6746448436,Phoenix,AZ,2023-11-08,SMS
52431444,13619375,Karen Roth,24.0,Female,kevin4@gmail.com,853-312-6058,Las Vegas,NV,,Email
30261159,62884503,Michael Foley,26.0,Male,dfoley@gmail.com,692-107-1818,San Jose,CA,2024-04-19,Email
69023966,89442503,Amanda Wong,33.0,Female,aaron12@gmail.com,(451) 461-6156,,,2024-12-29,Push Notification
19165226,85751409,,28.0,Female,morgan_molina@gmail.com,577-458-2804,Denver,CO,2018-09-09,Email
72937522,98986321,Catherine Martin,52.0,Female,jmartin@gmail.com,515-826-5217,,CA,2020-10-10,Email
69352161,13637575,Tiffany Cole,64.0,,tiffany35@gmail.com,808-436-9200,New York,NY,2025-10-07,SMS
94743076,21267237,,32.0,,mmurray@icloud.com,732-456-4157,Phoenix,AZ,,SMS
50643870,96268397,Jack Garza,57.0,,jack39@gmail.com,318-308-8560,Phoenix,,2024-11-18,SMS
46866075,67527432,,73.0,Female,rleach@outlook.com,598-326-2386,san antonio,TX,,Email
89379016,28213276,Jeffery Savage,33.0,Male,stephanie_savage@icloud.com,234-665-6141,San Antonio,tx,2022-09-14,Push Notification
17539294,71968116,Patrick Guzman,62.0,Male,jeffrey.guzman@gmail.com,773-724-5592,San Antonio,TX,2024-08-20,SMS
57236885,34391257,susan fox,37.0,Female,steven.fox@gmail.com,403-359-7689,Jacksonville,FL,2020-01-25,SMS
78093604,16749089,Tom Bolton,56.0,Male,amanda_bolton@@gmail.com,700-274-4850,,MI,2023-06-14,Email
19957701,44917589,Sheryl Nolan,27.0,Female,shelby_nolan@gmail.com,858-751-9113,Charlotte,NC,2020-08-24,SMS
51662236,60882459,Victoria Williams,,Female,ranger2534@hotmail.com,799-900-6623,Indianapolis,IN,2025-06-14,SMS
71974027,53936531,Cindy Phillips,,Female,adam.phillips@gmail.com,961-728-1819,Chicago,IL,2018-11-27,
70654852,38408562,Jessica Townsend,77.0,Female,stacey_townsendgmail.com,705-497-5170,Boston,MA,2025-01-07,Email
15047559,71028710,,32.0,Female,deborah76gmail.com,654-998-1303,San Antonio,tx,2021-04-11,SMS
17635653,53868501,Karen Reed,53.0,,kreed@hotmail.com,839-818-3976,,CA,,SMS
59491122,55298556,ANNA BLEVINS,38.0,Female,regina_blevins@outlook.com,870-477-3583,PHOENIX,AZ,2025-07-20,Email
48530827,60885459,Carolyn Burton,,Female,donaldburton@icloud.com,642-486-2245,,CA,2023-09-02,SMS
20298660,47346970,Wesley Garcia,54.0,Male,ace4476@@outlook.com,(297) 948-3832,Seattle,,2024-04-14,Email
96525668,66581473,Stefanie Harris,39.0,,,890-100-1697,Denver,CO,2020-11-14,SMS
22119391,43859311,Mark Campbell,33.0,Male,michael37@yahoo.com,826-244-8145,Austin,TX,2022-02-08,Email
92545028,20993268,Heidi Thompson,28.0,Female,dthompson@outlook.com,868-264-9416,Las Vegas,NV,2021-03-01,Push Notification
89736043,73123515,ashley sanford,33.0,Female,jsanford@gmail.com,(477) 350-9674,San Antonio,TX,2024-08-20,Email
78057490,12601580,Joseph Crosby,45.0,Male,,+1 420 934 8924,Charlotte,NC,2026-01-18,SMS
61604364,82399599,Matthew Ford,77.0,Male,alyssa.ford@gmail.com,558-291-8554,San Antonio,,2020-10-19,Push Notification
72104107,16990811,Priscilla Gilmore,58.0,,priscilla_gilmore@outlook.com,837-230-8652,philadelphia,PA,2020-10-12,Push Notification
87890494,56970882,Jessica King,51.0,Female,pamela85@gmail.com,913-941-7541,Detroit,MI,2019-05-12,Push Notification
84399083,40094589,Joseph Ramirez,37.0,Male,rocky5636@gmail.com,656-374-8785,San Diego,,2025-12-14,Email
15505975,97260863,Lisa Young,27.0,Female,brenda88@gmail.com,316-520-8570,Seattle,WA,,Email
70362235,19209801,Jose Mendoza,,Male,george_mendoza@gmail.com,233-267-7528,boston,MA,2021-06-03,Email
86726461,97477029,Bryan Figueroa,,,bryanfigueroa@gmail.com,883-934-9861,Seattle,WA,2024-02-20,Push Notification
97488142,15403355,Christopher Morris,34.0,Male,kelly.morris@gmail.com,861-308-1283,NEW YORK,NY,2025-04-29,SMS
35265073,14164775,Scott Rodriguez,36.0,Male,peter.rodriguez@outlook.com,6384813013,Houston,TX,2026-04-17,Email
53154591,43189803,MONICA DANIELS,29.0,Female,randy_daniels@gmail.com,,Austin,TX,2019-03-28,SMS
91202508,36757737,Cody Mills,62.0,Male,peter_mills@icloud.com,438-647-4690,Austin,TX,2023-10-13,SMS
73837847,12735359,Steve Williams,17.0,Male,davidwilliams@gmail.com,361-535-5435,,IL,2021-03-23,Push Notification
77292380,93394260,Courtney Adams,56.0,Female,angeladams@hotmail.com,,Jacksonville,FL,2025-11-19,Push Notification
30248230,30452412,,,Female,sarah_brown@icloud.com,,San Francisco,CA,2023-10-22,Email
18304547,42016960,Tanya Ellis,44.0,Female,ace3303@gmail.com,562-913-3852,,TN,2024-12-30,SMS
70468188,26941092,Lauren Patel,48.0,Female,denisepatel@gmail.com,903-589-4080,Detroit,MI,2020-04-15,
23891786,73560289,,,Male,williambauer@outlook.com,907-137-2837,Boston,MA,2026-05-19,Email
56095437,99853245,Maria Bender,53.0,Female,jimmybender@outlook.com,375-674-7077,Austin,TX,,SMS
21318464,25353091,Justin Wood,44.0,,jwood@hotmail.com,674-114-6376,Portland,OR,2025-04-07,Push Notification
77719420,85694715,Jessica Whitney,59.0,,jessicawhitney@yahoo.com,+1 825 603 9827,San Antonio,TX,2020-04-15,
96721710,39254705,matthew chang,40.0,Male,mary55@outlook.com,967-112-6216,San Antonio,TX,2021-01-23,Email
33160465,72415804,Jennifer Galvan,31.0,Female,sunny2212@outlook.com,244-390-6369,,FL,2023-08-02,
15253567,44392446,Tracy Dixon,64.0,Female,,758-429-8048,Detroit,MI,2022-10-02,Email
43251599,59512272,Patricia not to say,39.0,Female,,387-567-1461,Austin,TX,2021-10-15,Email
68754920,32520277,Shawn Alexander,51.0,,shawn91@gmail.com,,Los Angeles,CA,2023-07-14,Email
68978194,91321540,karen roman,78.0,Female,veronica.roman@gmail.com,223-689-7746,Nashville,TN,2020-02-22,Push Notification
80339290,91503378,Eddie Williams,66.0,Male,ewilliams@icloud.com,340-966-9043,,TX,2025-08-06,Email
80162053,25372341,Kayla Jones,,Female,,654-767-6884,Austin,,2022-12-30,Push Notification
91846696,31980274,,102.0,,jennifernewman@icloud.com,371-140-5292,Nashville,TN,2021-10-18,Email
31306555,51746937,Mark Baker,47.0,Male,jessica8@hotmail.com,261-736-8908,Denver,CO,2021-06-28,Push Notification
58841557,24508768,Aaron Meyer,46.0,Male,carlos_meyer@outlook.com,215-371-4505,Columbus,OH,2020-01-02,Email
60043345,87669750,Austin Hill,36.0,Male,andrew70@icloud.com,601-921-7784,Las Vegas,NV,2024-05-30,Push Notification
47969333,13446499,Carolyn Watson,34.0,Female,angelawatson@gmail.com,871-562-3812,Denver,co,2018-10-08,Email
61998170,51870192,Christopher Simon,28.0,Male,sara_simonhotmail.com,2075655207,Dallas,TX,2026-01-28,SMS
64864099,87282128,Brandon Kennedy,35.0,,brandonkennedy@gmail.com,960-943-8308,,CO,2022-10-28,SMS
55414869,60372847,John Kim,87.0,Male,skim@gmail.com,238-234-2732,Portland,OR,2022-08-21,Email
90246882,63238057,Stacy Williams,46.0,Female,suzanne69@gmail.com,675-488-1963,,,2025-02-02,Email
17028380,36619372,Tabitha Pratt,49.0,Female,jamiepratt@gmail.com,403-904-6341,columbus,OH,2025-05-05,Email
94676162,20200074,Michael Malone,39.0,Male,,568-436-1024,las vegas,NV,2018-11-22,
